time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car
09:25:00	33900	0	104	0	461	0	104	0	461
09:30:00	34200	0	90	0	371	0	90	0	371
09:35:00	34500	0	88	0	283	0	88	0	283
09:40:00	34800	0	42	0	241	0	42	0	241
09:45:00	35100	0	33	0	208	0	33	0	208
09:50:00	35400	0	38	0	170	0	38	0	170
09:55:00	35700	0	36	0	134	0	36	0	134
10:00:00	36000	0	28	0	106	0	28	0	106
10:05:00	36300	0	37	0	69	0	37	0	69
10:10:00	36600	0	26	0	43	0	26	0	43
10:15:00	36900	0	27	0	16	0	27	0	16
10:20:00	37200	0	16	0	0	0	16	0	0
10:25:00	37500	0	0	0	0	0	0	0	0
10:30:00	37800	0	0	0	0	0	0	0	0
10:35:00	38100	0	0	0	0	0	0	0	0
10:40:00	38400	0	0	0	0	0	0	0	0
10:45:00	38700	0	0	0	0	0	0	0	0
10:50:00	39000	0	0	0	0	0	0	0	0
10:55:00	39300	0	0	0	0	0	0	0	0
11:00:00	39600	0	0	0	0	0	0	0	0
11:05:00	39900	0	0	0	0	0	0	0	0
11:10:00	40200	0	0	0	0	0	0	0	0
11:15:00	40500	0	0	0	0	0	0	0	0
11:20:00	40800	0	0	0	0	0	0	0	0
11:25:00	41100	0	0	0	0	0	0	0	0
11:30:00	41400	0	0	0	0	0	0	0	0
11:35:00	41700	0	0	0	0	0	0	0	0
11:40:00	42000	0	0	0	0	0	0	0	0
11:45:00	42300	0	0	0	0	0	0	0	0
11:50:00	42600	0	0	0	0	0	0	0	0
11:55:00	42900	0	0	0	0	0	0	0	0
12:00:00	43200	0	0	0	0	0	0	0	0
12:05:00	43500	0	0	0	0	0	0	0	0
12:10:00	43800	0	0	0	0	0	0	0	0
12:15:00	44100	0	0	0	0	0	0	0	0
12:20:00	44400	0	0	0	0	0	0	0	0
12:25:00	44700	0	0	0	0	0	0	0	0
12:30:00	45000	0	0	0	0	0	0	0	0
12:35:00	45300	0	0	0	0	0	0	0	0
12:40:00	45600	0	0	0	0	0	0	0	0
12:45:00	45900	0	0	0	0	0	0	0	0
12:50:00	46200	0	0	0	0	0	0	0	0
12:55:00	46500	0	0	0	0	0	0	0	0
13:00:00	46800	0	0	0	0	0	0	0	0
13:05:00	47100	0	0	0	0	0	0	0	0
13:10:00	47400	0	0	0	0	0	0	0	0
13:15:00	47700	0	0	0	0	0	0	0	0
13:20:00	48000	0	0	0	0	0	0	0	0
13:25:00	48300	0	0	0	0	0	0	0	0
13:30:00	48600	0	0	0	0	0	0	0	0
13:35:00	48900	0	0	0	0	0	0	0	0
13:40:00	49200	0	0	0	0	0	0	0	0
13:45:00	49500	0	0	0	0	0	0	0	0
13:50:00	49800	0	0	0	0	0	0	0	0
13:55:00	50100	0	0	0	0	0	0	0	0
14:00:00	50400	0	0	0	0	0	0	0	0
14:05:00	50700	0	0	0	0	0	0	0	0
14:10:00	51000	0	0	0	0	0	0	0	0
14:15:00	51300	0	0	0	0	0	0	0	0
14:20:00	51600	0	0	0	0	0	0	0	0
14:25:00	51900	0	0	0	0	0	0	0	0
14:30:00	52200	0	0	0	0	0	0	0	0
14:35:00	52500	0	0	0	0	0	0	0	0
14:40:00	52800	0	0	0	0	0	0	0	0
14:45:00	53100	0	0	0	0	0	0	0	0
14:50:00	53400	0	0	0	0	0	0	0	0
14:55:00	53700	0	0	0	0	0	0	0	0
15:00:00	54000	0	0	0	0	0	0	0	0
15:05:00	54300	0	0	0	0	0	0	0	0
15:10:00	54600	0	0	0	0	0	0	0	0
15:15:00	54900	0	0	0	0	0	0	0	0
15:20:00	55200	0	0	0	0	0	0	0	0
15:25:00	55500	0	0	0	0	0	0	0	0
15:30:00	55800	0	0	0	0	0	0	0	0
15:35:00	56100	0	0	0	0	0	0	0	0
15:40:00	56400	0	0	0	0	0	0	0	0
15:45:00	56700	0	0	0	0	0	0	0	0
15:50:00	57000	0	0	0	0	0	0	0	0
15:55:00	57300	0	0	0	0	0	0	0	0
16:00:00	57600	0	0	0	0	0	0	0	0
16:05:00	57900	0	0	0	0	0	0	0	0
16:10:00	58200	0	0	0	0	0	0	0	0
16:15:00	58500	0	0	0	0	0	0	0	0
16:20:00	58800	0	0	0	0	0	0	0	0
16:25:00	59100	0	0	0	0	0	0	0	0
16:30:00	59400	0	0	0	0	0	0	0	0
16:35:00	59700	0	0	0	0	0	0	0	0
16:40:00	60000	0	0	0	0	0	0	0	0
16:45:00	60300	0	0	0	0	0	0	0	0
16:50:00	60600	0	0	0	0	0	0	0	0
16:55:00	60900	0	0	0	0	0	0	0	0
17:00:00	61200	1499	298	0	1201	1499	298	0	1201
17:05:00	61500	0	509	0	692	0	509	0	692
17:10:00	61800	1402	460	0	1634	1402	460	0	1634
17:15:00	62100	0	543	0	1091	0	543	0	1091
17:20:00	62400	1458	406	0	2143	1458	406	0	2143
17:25:00	62700	0	590	0	1553	0	590	0	1553
17:30:00	63000	1376	417	0	2512	1376	417	0	2512
17:35:00	63300	0	534	0	1978	0	534	0	1978
17:40:00	63600	1411	457	0	2932	1411	457	0	2932
17:45:00	63900	0	555	0	2377	0	555	0	2377
17:50:00	64200	1439	449	0	3367	1439	449	0	3367
17:55:00	64500	0	534	0	2833	0	534	0	2833
18:00:00	64800	1415	435	0	3813	1415	435	0	3813
18:05:00	65100	0	515	0	3298	0	515	0	3298
18:10:00	65400	0	514	0	2784	0	514	0	2784
18:15:00	65700	0	442	0	2342	0	442	0	2342
18:20:00	66000	0	401	0	1941	0	401	0	1941
18:25:00	66300	0	257	0	1684	0	257	0	1684
18:30:00	66600	0	252	0	1432	0	252	0	1432
18:35:00	66900	0	253	0	1179	0	253	0	1179
18:40:00	67200	0	211	0	968	0	211	0	968
18:45:00	67500	0	178	0	790	0	178	0	790
18:50:00	67800	0	123	0	667	0	123	0	667
18:55:00	68100	0	111	0	556	0	111	0	556
19:00:00	68400	721	281	0	996	721	281	0	996
19:05:00	68700	5	484	0	517	5	484	0	517
19:10:00	69000	735	269	0	983	735	269	0	983
19:15:00	69300	18	492	0	509	18	492	0	509
19:20:00	69600	775	292	0	992	775	292	0	992
19:25:00	69900	18	472	0	538	18	472	0	538
19:30:00	70200	746	313	0	971	746	313	0	971
19:35:00	70500	14	470	0	515	14	470	0	515
19:40:00	70800	766	301	0	980	766	301	0	980
19:45:00	71100	11	422	0	569	11	422	0	569
19:50:00	71400	748	295	0	1022	748	295	0	1022
19:55:00	71700	12	442	0	592	12	442	0	592
20:00:00	72000	774	304	0	1062	774	304	0	1062
20:05:00	72300	0	428	0	634	0	428	0	634
20:10:00	72600	784	279	0	1139	784	279	0	1139
20:15:00	72900	1	421	0	719	1	421	0	719
20:20:00	73200	751	268	0	1202	751	268	0	1202
20:25:00	73500	2	432	0	772	2	432	0	772
20:30:00	73800	817	266	0	1323	817	266	0	1323
20:35:00	74100	0	443	0	880	0	443	0	880
20:40:00	74400	740	273	0	1347	740	273	0	1347
20:45:00	74700	0	385	0	962	0	385	0	962
20:50:00	75000	767	252	0	1477	767	252	0	1477
20:55:00	75300	0	375	0	1102	0	375	0	1102
21:00:00	75600	795	290	0	1607	795	290	0	1607
21:05:00	75900	0	390	0	1217	0	390	0	1217
21:10:00	76200	0	215	0	1002	0	215	0	1002
21:15:00	76500	0	155	0	847	0	155	0	847
21:20:00	76800	0	132	0	715	0	132	0	715
21:25:00	77100	0	102	0	613	0	102	0	613
21:30:00	77400	0	99	0	514	0	99	0	514
21:35:00	77700	0	98	0	416	0	98	0	416
21:40:00	78000	0	83	0	333	0	83	0	333
21:45:00	78300	0	61	0	272	0	61	0	272
21:50:00	78600	0	33	0	239	0	33	0	239
21:55:00	78900	0	32	0	207	0	32	0	207
22:00:00	79200	0	36	0	171	0	36	0	171
22:05:00	79500	0	32	0	139	0	32	0	139
22:10:00	79800	0	28	0	111	0	28	0	111
22:15:00	80100	0	32	0	79	0	32	0	79
22:20:00	80400	0	28	0	51	0	28	0	51
22:25:00	80700	0	30	0	21	0	30	0	21
22:30:00	81000	0	21	0	0	0	21	0	0
22:35:00	81300	0	0	0	0	0	0	0	0
22:40:00	81600	0	0	0	0	0	0	0	0
22:45:00	81900	0	0	0	0	0	0	0	0
22:50:00	82200	0	0	0	0	0	0	0	0
22:55:00	82500	0	0	0	0	0	0	0	0
23:00:00	82800	0	0	0	0	0	0	0	0
23:05:00	83100	0	0	0	0	0	0	0	0
23:10:00	83400	0	0	0	0	0	0	0	0
23:15:00	83700	0	0	0	0	0	0	0	0
23:20:00	84000	0	0	0	0	0	0	0	0
23:25:00	84300	0	0	0	0	0	0	0	0
23:30:00	84600	0	0	0	0	0	0	0	0
23:35:00	84900	0	0	0	0	0	0	0	0
23:40:00	85200	0	0	0	0	0	0	0	0
23:45:00	85500	0	0	0	0	0	0	0	0
23:50:00	85800	0	0	0	0	0	0	0	0
23:55:00	86100	0	0	0	0	0	0	0	0
24:00:00	86400	0	0	0	0	0	0	0	0
24:05:00	86700	0	0	0	0	0	0	0	0
24:10:00	87000	0	0	0	0	0	0	0	0
24:15:00	87300	0	0	0	0	0	0	0	0
24:20:00	87600	0	0	0	0	0	0	0	0
24:25:00	87900	0	0	0	0	0	0	0	0
24:30:00	88200	0	0	0	0	0	0	0	0
24:35:00	88500	0	0	0	0	0	0	0	0
24:40:00	88800	0	0	0	0	0	0	0	0
24:45:00	89100	0	0	0	0	0	0	0	0
24:50:00	89400	0	0	0	0	0	0	0	0
24:55:00	89700	0	0	0	0	0	0	0	0
25:00:00	90000	0	0	0	0	0	0	0	0
25:05:00	90300	0	0	0	0	0	0	0	0
25:10:00	90600	0	0	0	0	0	0	0	0
25:15:00	90900	0	0	0	0	0	0	0	0
25:20:00	91200	0	0	0	0	0	0	0	0
25:25:00	91500	0	0	0	0	0	0	0	0
25:30:00	91800	0	0	0	0	0	0	0	0
25:35:00	92100	0	0	0	0	0	0	0	0
25:40:00	92400	0	0	0	0	0	0	0	0
25:45:00	92700	0	0	0	0	0	0	0	0
25:50:00	93000	0	0	0	0	0	0	0	0
25:55:00	93300	0	0	0	0	0	0	0	0
26:00:00	93600	0	0	0	0	0	0	0	0
26:05:00	93900	0	0	0	0	0	0	0	0
26:10:00	94200	0	0	0	0	0	0	0	0
26:15:00	94500	0	0	0	0	0	0	0	0
26:20:00	94800	0	0	0	0	0	0	0	0
26:25:00	95100	0	0	0	0	0	0	0	0
26:30:00	95400	0	0	0	0	0	0	0	0
26:35:00	95700	0	0	0	0	0	0	0	0
26:40:00	96000	0	0	0	0	0	0	0	0
26:45:00	96300	0	0	0	0	0	0	0	0
26:50:00	96600	0	0	0	0	0	0	0	0
26:55:00	96900	0	0	0	0	0	0	0	0
27:00:00	97200	0	0	0	0	0	0	0	0
27:05:00	97500	0	0	0	0	0	0	0	0
27:10:00	97800	0	0	0	0	0	0	0	0
27:15:00	98100	0	0	0	0	0	0	0	0
27:20:00	98400	0	0	0	0	0	0	0	0
27:25:00	98700	0	0	0	0	0	0	0	0
27:30:00	99000	0	0	0	0	0	0	0	0
27:35:00	99300	0	0	0	0	0	0	0	0
27:40:00	99600	0	0	0	0	0	0	0	0
27:45:00	99900	0	0	0	0	0	0	0	0
27:50:00	100200	0	0	0	0	0	0	0	0
27:55:00	100500	0	0	0	0	0	0	0	0
28:00:00	100800	0	0	0	0	0	0	0	0
28:05:00	101100	0	0	0	0	0	0	0	0
28:10:00	101400	0	0	0	0	0	0	0	0
28:15:00	101700	0	0	0	0	0	0	0	0
28:20:00	102000	0	0	0	0	0	0	0	0
28:25:00	102300	0	0	0	0	0	0	0	0
28:30:00	102600	0	0	0	0	0	0	0	0
28:35:00	102900	0	0	0	0	0	0	0	0
28:40:00	103200	0	0	0	0	0	0	0	0
28:45:00	103500	0	0	0	0	0	0	0	0
28:50:00	103800	0	0	0	0	0	0	0	0
28:55:00	104100	0	0	0	0	0	0	0	0
29:00:00	104400	0	0	0	0	0	0	0	0
29:05:00	104700	0	0	0	0	0	0	0	0
29:10:00	105000	0	0	0	0	0	0	0	0
29:15:00	105300	0	0	0	0	0	0	0	0
29:20:00	105600	0	0	0	0	0	0	0	0
29:25:00	105900	0	0	0	0	0	0	0	0
29:30:00	106200	0	0	0	0	0	0	0	0
29:35:00	106500	0	0	0	0	0	0	0	0
29:40:00	106800	0	0	0	0	0	0	0	0
29:45:00	107100	0	0	0	0	0	0	0	0
29:50:00	107400	0	0	0	0	0	0	0	0
29:55:00	107700	0	0	0	0	0	0	0	0
30:00:00	108000	0	0	0	0	0	0	0	0
30:05:00	108300	0	0	0	0	0	0	0	0
